item,itemLabel,startDate,endDate
Q465401,Shirley Hufstedler,1979-11-30,1981-01-20
Q382517,Terrel Bell,1981-01-22,1985-01-20
Q1251932,William Bennett,1985-02-06,1988-09-20
Q1808424,Lauro Cavazos,1988-09-20,1990-12-12
,Ted Sanders,1990-12-12,1991-03-22
Q419976,Lamar Alexander,1991-03-22,1993-01-20
Q880774,Richard Riley,1993-01-21,2001-01-20
Q283396,Rod Paige,2001-01-20,2005-01-20
Q262554,Margaret Spellings,2005-01-20,2009-01-20
Q349922,Arne Duncan,2009-01-21,2016-01-01
Q6243110,John King Jr.,2016-01-01,2016-03-14
Q6243110,John King Jr.,2016-03-14,2017-01-20
Q28530100,Phil Rosenfelt,2017-01-20,2017-02-07
Q4898286,Betsy DeVos,2017-02-07,2021-01-08
Q16107563,Mick Zais,2021-01-08,2021-01-20
Q28530100,Phil Rosenfelt,2021-01-20,2021-03-02
Q104244043,Miguel Cardona,2021-03-02,
