item,itemLabel,startDate,endDate,psid
Q32830873,Adrienne Benavidez,2021,,Q32830873-9E67E01A-BBF3-463B-A4A1-F1A4F102F8C4
Q32656945,Alec Garnett,2021,,Q32656945-A2D4173C-B6C7-4397-BFF5-11D2EF1BF85C
Q59491774,Alex Valdez,2021,,Q59491774-C5A9E8FC-08D3-4847-9026-0528E3F8C621
Q102297455,Andres G. Pico,2021,,Q102297455-1812678C-1E1A-426C-A711-E64FEA5B1331
Q106642717,Andrew Boesenecker,2021,,Q106642717-96F74A59-41D1-4A10-9DC3-33FA498793C2
Q32985066,Barbara McLachlan,2021,,Q32985066-525666E2-8F39-423D-A611-2C937D156145
Q58918437,Brianna Titone,2021,,Q58918437-17EF4243-897E-4D50-B287-F861841AE029
Q93896124,Cathy Kipp,2021,,Q93896124-7C6EDD0A-0971-4B90-AE4F-08DC4B7F351B
Q39070751,Chris Kennedy,2021,,Q39070751-DFE3F285-BAAB-4A1B-B046-9BC931F7E990
Q60556909,Colin Larson,2021,,Q60556909-386089FD-4565-44F1-AF4C-22C5305F5DF6
Q32829313,Dafna Michaelson Jenet,2021,,Q32829313-025F6A75-52BE-4247-9367-3273386E846C
Q102835297,Dan Woog,2021,,Q102835297-2C1CB0A3-881C-4DA4-BC17-B89612082CA7
Q32860756,Daneya Esgar,2021,,Q32860756-29718E03-ABE3-4272-86D7-1297D5B3C6D4
Q28445562,Dave Williams,2021,,Q28445562-88D5A6D4-D56A-4101-AF01-D35527EF0CF4
Q107580275,David Ortiz,2021,,Q107580275-88AD1CF8-EB91-4A6F-BF90-191878C51763
Q32985086,Donald Valdez,2021,,Q32985086-84B928B3-3710-436E-AA8D-ED864941B0F3
Q95477268,Dylan Roberts,2021,,Q95477268-B9AB586F-1698-4C49-AA26-511C3EBBFE80
Q32681386,Edie Hooton,2021,,Q32681386-8E4C57C5-EFAA-44A3-93E2-5368F43F1A8A
Q59164712,Emily Sirota,2019-01-04,,Q59164712-42ea7026-07d5-458d-9d58-f6c7061cb649
Q28370200,Hugh McKean,2021,,Q28370200-CFC63E8F-860F-46AA-A464-6B61801F7461
Q101195275,Iman Jodeh,2021,,Q101195275-FC9C5BA2-9528-47B8-AAAE-CFFD70EAA9D0
Q60565733,Janice Rich,2021,,Q60565733-A8DEE94E-07C8-4745-8D40-7DE3614D9DDE
Q105221665,Jennifer Bacon,2021,,Q105221665-CA16B7A7-2B07-40A7-9293-2BC7F31BC28F
Q106548426,Judy Amabile,2021,,Q106548426-A6566946-D371-4108-BA4F-25D331F5BF5C
Q59263323,Julie McCluskie,2021,,Q59263323-297AD004-5C50-42F3-A606-09143AEEBA4E
Q106639030,Karen McCormick,2021,,Q106639030-286F3E14-3FB0-4C0F-90CF-5CDE5C4A10DD
Q59191942,Kerry Tipper,2021,,Q59191942-F397E57E-1118-47E9-B478-C451F2C21EEB
Q28420144,Kevin Van Winkle,2021,,Q28420144-DFD28672-2442-4636-AC9B-FD585AAF22D5
