item,itemLabel,startDate,endDate
Q2063424,Robert A. Lovett,1950-10-04,1951-09-16
Q16010923,William Chapman Foster,1951-09-24,1953-01-20
Q7358565,Roger M. Kyes,1953-02-02,1954-05-01
Q1335625,Robert B. Anderson,1954-05-03,1955-08-04
Q33128871,Reuben B. Robertson Jr.,1955-08-05,1957-04-25
Q927712,Donald A. Quarles,1957-05-01,1959-05-08
Q1361114,Thomas S. Gates Jr.,1959-06-08,1959-12-01
Q1589127,James H. Douglas Jr.,1959-12-11,1961-01-24
Q7370106,Roswell Gilpatric,1961-01-24,1964-01-20
Q296661,Cyrus Vance,1964-01-28,1967-06-30
Q2061526,Paul Nitze,1967-07-01,1969-01-20
Q380484,David Packard,1969-01-24,1971-12-13
Q822359,Kenneth Rush,1972-02-23,1973-01-29
Q545307,Bill Clements,1973-01-30,1977-01-20
Q2157175,Robert Ellsworth,1975-12-23,1977-01-10
Q1066337,Charles Duncan Jr.,1977-01-31,1979-07-26
Q981379,W. Graham Claytor Jr.,1979-08-24,1981-01-16
Q518861,Frank Carlucci,1981-02-04,1982-12-31
Q7945885,W. Paul Thayer,1983-01-12,1984-01-04
Q8012585,William Howard Taft IV,1984-02-03,1989-04-22
Q5294551,Donald J. Atwood Jr.,1989-04-24,1993-01-20
Q539791,William Perry,1993-03-05,1994-02-03
Q1369015,John M. Deutch,1994-03-11,1995-05-10
Q6251736,John P. White,1995-06-22,1997-07-15
Q1802453,John Hamre,1997-07-29,2000-03-31
Q7377714,Rudy de Leon,2000-03-31,2001-03-01
Q219861,Paul Wolfowitz,2001-03-02,2005-05-13
Q5968865,William J. Lynn III,2009-02-12,2011-10-05
Q4806029,Ash Carter,2011-10-06,2013-12-04
Q15277700,Christine Fox,2013-12-05,2014-05-01
Q7348126,Robert O. Work,2014-05-01,2017-07-14
Q28967998,Patrick M. Shanahan,2017-07-19,2019-06-23
Q29346709,David Norquist,2019-01-01,2019-07-23
Q29342932,Richard V. Spencer,2019-07-23,2019-07-31
Q29346709,David Norquist,2019-07-31,2021-02-08
Q104587353,Kathleen Hicks,2021-02-08,
