item,itemLabel,startDate,endDate
Q5235433,David J. Hayes,1999-01-03,2001-01-20
Q6107133,J. Steven Griles,2001-07-12,2004-12-07
Q6709193,Lynn Scarlett,2005-11-22,2009-05-22
Q5235433,David J. Hayes,2009-05-22,2013-06-30
Q16728166,Michael L. Connor,2014-02-27,2017-01-20
Q28839759,Julie Lillie,2017-01-20,2017-08-01
Q29918896,David L. Bernhardt,2017-08-01,2019-04-11
Q80189052,Katharine MacGregor,2019-09-30,2020-02-25
Q80189052,Katharine MacGregor,2020-02-25,2021-01-20
Q106125055,Tommy Beaudreau,2021-06-23,
