item,itemLabel,startDate,endDate,sourceDate,psid
Q5424107,F. Whitten Peters,1999-07-30,2001-01-20,,Q5424107-00119AA8-B924-4B9E-B091-D0C8F2DEE16F
Q6504189,Lawrence J. Delaney,2001-01-21,2001-05-31,,Q6504189-B9BD0CBC-D557-4079-B7C8-E11658DDACD4
Q6134388,James G. Roche,2001-06-01,2005-01-20,,Q6134388-0CC157C0-015F-48D5-B0AA-A6A3615F8162
Q7172623,Peter B. Teets,2005-01-20,2005-03-25,,Q7172623-BDC0F27E-8C50-4571-8FFC-1087F83F5DC7
Q6832872,Michael Montelongo,2005-03-25,2005-03-28,,Q6832872-A16A9985-0DAB-4763-96EC-C9400AB60C35
Q16208794,Michael L. Dominguez,2005-03-28,2005-07-29,,Q16208794-32A62DDC-2025-441E-9932-4EE1E1056406
Q1170156,Pete Geren,2005-06-29,2005-11-04,,Q1170156-3CCC88F4-3178-4089-8870-47435625F971
Q1803180,Michael Wynne,2005-11-04,2008-06-20,,Q1803180-DF68B977-C7F6-4CCF-82F9-833008AA3D1E
Q1852641,Michael B. Donley,2008-06-21,2013-06-21,,Q1852641-51C2FD3C-F87D-43BB-9ED6-ECD57C8BF21E
Q1852641,Michael B. Donley,2008-10-02,2013-06-21,,Q1852641-5BCA37D4-18D8-460C-9DB1-6BE40AE33178
Q13534694,Eric Fanning,2013-06-21,2013-12-20,,Q13534694-0164F9E6-CD11-41C7-8861-91101C87516A
Q16189325,Deborah Lee James,2013-12-20,2017-01-20,,Q16189325-09755556-13E4-4F59-84A1-E33297E82604
Q28739918,Lisa Disbrow,2017-01-20,2017-05-16,,Q28739918-D01B07A0-CB57-4A2D-97BD-88D41AEC56FC
Q459712,Heather Wilson,2017-05-16,2019-05-31,,Q459712-EBEC8634-F43D-468F-8BC3-19E3D43F6CF5
Q35487548,Matthew Donovan,2019-06-01,2019-10-18,,Q35487548-FB337987-4485-4D8C-9F52-BA81AED2EB76
Q3500791,Barbara Barrett,2019-10-18,2021-01-20,,Q3500791-940714D5-181C-42ED-A1CC-1363789527F9
Q71223298,John P. Roth,2021-01-20,2021-07-28,,Q71223298-8413F673-C528-4548-83F8-B8ED7160D618
Q5487663,Frank Kendall III,2021-07-28,,,Q5487663-75856E66-A5C1-4F2B-B448-14039024AAA9
