item,itemLabel,startDate,endDate
Q2579067,William H. Hornibrook,1935-01-22,1936-03-16
Q64755654,"Louis G. Dreyfus, Jr.",1940-02-16,1942-07-25
Q81229248,Cornelius Van Hemert Engert,1942-05-02,1945-08-17
Q74752924,Ely Palmer,1945-02-09,
Q74752924,Ely Palmer,1948-05-06,1948-11-18
Q64755654,"Louis G. Dreyfus, Jr.",1949-04-21,1951-01-19
Q26244710,George Robert Merrell,1951-04-19,1952-05-03
Q83689081,Angus I. Ward,1952-06-27,1956-03-03
Q16012161,Sheldon T. Mills,1956-03-28,1959-02-03
Q1708970,Henry A. Byroade,1959-01-29,1962-01-19
Q16014193,John M. Steeves,1962-02-07,1966-07-21
Q7344626,Robert G. Neumann,1966-11-03,1973-09-10
Q7781877,"Theodore L. Eliot, Jr.",1973-09-20,1978-06-14
Q365323,Adolph Dubs,1978-06-27,1979-02-14
Q64020067,J. Bruce Amstutz,,1980-02
,Hawthorne Q. Mills,,1982-01
,Charles F. Dunbar,,1983-06
Q5343564,Edward Hurwitz,,1986-03
Q83689137,James Maurice Ealum,,1987-09
Q6270558,Jon D. Glassman,,1989
Q6132675,James F. Dobbins,,2002-01-02
Q967329,Ryan Crocker,2002-01-02,2002-04-03
Q7344346,Robert Finn,2002-03-21,2004-08-01
Q145193,Zalmay Khalilzad,2004-08-17,2005-06-20
Q7364818,Ronald E. Neumann,2005-06-27,2007-04-10
Q8005873,William Braucher Wood,2007-03-28,2009-04-09
Q504559,Karl Eikenberry,2009-04-03,2011-07-25
Q967329,Ryan Crocker,2009-07-07,2012-07-13
Q348185,James B. Cunningham,,2014-12-07
Q7117418,P. Michael McKinley,2014-12,2016-12-18
Q16186345,Hugo Llorens,,2017-11-17
Q6253752,John R. Bass,2017-09-28,2020-01-06
Q7369716,Ross Wilson,2020-01-18,2021-08-31
,Ian McCary,2021-08-31,
