item,itemLabel,startDate,endDate,psid
Q5107284,Chris Lu,2014-04-04,2017-01-20,Q5107284-f9dc5f8e-49ed-4759-ba65-d158d173cbff
Q889516,Keen Johnson,1946,1947,Q889516-2fc6bf05-460a-542c-53a5-4219e6c430fa
