item,itemLabel,startDate,endDate,sourceDate,psid
Q1290476,John Podesta,1998-10-20,2001-01-20,,Q1290476-16BEC283-4678-445E-B1EF-6C96B576B181
Q504029,Andrew Card,2001-01-20,2006-04-14,,Q504029-228EC69F-65A9-4E99-8493-DFA5A62F069A
Q649653,Joshua Bolten,2006-04-14,2009-01-20,,Q649653-84807F1E-08F6-406A-99D6-5F7344E4841A
Q298443,Rahm Emanuel,2009-01-20,2010-10-01,,Q298443-78D98650-96AB-45E8-8BC4-D51F4637C354
Q1290431,Pete Rouse,2010-10-01,2011-01-13,,Q1290431-2a8f4e9a-4d31-ab6c-2f2a-cab797574d44
Q1370400,William M. Daley,2011-01-13,2012-01-27,,Q1370400-46D52CEE-B8C5-4564-8080-6F0D93DE8369
Q1677579,Jack Lew,2012-01-27,2013-01-25,,Q1677579-b8a7991c-4784-718f-64d8-c6bd6c1d37a5
Q3702047,Denis McDonough,2013-01-25,2017-01-20,,Q3702047-c2542c68-4e19-6798-a77e-85a0305379b5
Q1357640,Reince Priebus,2017-01-20,2017-07-28,,Q1357640-d754f76e-4195-2503-5da9-d75db86ddd99
Q6232322,John F. Kelly,2017-07-31,2019-01-02,,Q6232322-c7496e4c-4d4d-7d6f-c4b4-565ade6fca25
Q1235731,Mick Mulvaney,2019-01-02,2020-03-05,,Q1235731-2d323672-4a30-3e98-7968-f88b2dff6b27
Q3956796,Mark Meadows,2020-03-06,2021-01-20,,Q3956796-be50ef57-44b1-9120-2f7f-1a807d87c386
Q649898,Ron Klain,2021-01-20,,,Q649898-4acae9b1-47e1-3286-568a-3f3c8f5a7684
