item,itemLabel,startDate,endDate
Q741058,William Gibbs McAdoo,1913-12-23,1914-08-10
Q167855,Charles Sumner Hamlin,1914-08-10,1916-08-09
Q8016460,William P. G. Harding,1916-08-10,1922-08-09
Q5218575,Daniel Richard Crissinger,1923-05-01,1927-09-15
Q7372504,Roy A. Young,1927-10-04,1930-08-31
Q74283,Eugene Meyer,1930-09-16,1933-05-10
Q16026958,Eugene Robert Black,1933-05-19,1934-08-15
Q1902537,Marriner S. Eccles,1934-11-15,1948-01-31
Q7787263,Thomas B. McCabe,1948-04-15,1951-03-31
Q1349310,William McChesney Martin,1951-04-02,1970-01-31
Q284230,Arthur F. Burns,1970-02-01,1978-01-31
Q939880,G. William Miller,1978-03-08,1979-08-06
Q349785,Paul Volcker,1979-08-06,1987-08-11
Q193635,Alan Greenspan,1987-08-11,2006-01-31
Q201795,Ben Bernanke,2006-02-01,2014-01-31
Q263725,Janet Yellen,2014-02-03,2018-02-03
Q6182718,Jerome Powell,2018-02-05,
