item,itemLabel,startDate,endDate,psid
Q15526725,Paul Boyer,2013-01-14,2019-01-14,Q15526725-0D626D83-D9AD-465E-AE84-9CDFFC2F6B25
Q15526804,David Livingston,2013-01-14,2019-01-14,Q15526804-AE2515DE-C1DA-47B5-B710-0637C07DDBCC
Q15615882,Sally Ann Gonzales,2013-01-14,2019-01-14,Q15615882-EDDB44CE-0A5F-4F39-B0F4-F66526836F0D
Q15616057,J. D. Mesnard,2013,2019-01-14,Q15616057-ffbd2205-4507-2eb1-386e-baae805fd977
Q16105836,Lela Alston,2013-01-14,2019-01-14,Q16105836-4D26648B-6481-4E84-BF81-5F4A940D6419
Q16122988,Michelle Ugenti,2013-01-14,2019-01-14,Q16122988-182DA552-654F-4B1D-B96C-123160BF9BAD
Q16201642,Kelly Townsend,2013-01-14,2021-01-11,Q16201642-1CF56FAF-394D-46E7-A282-D7A9CBB28480
Q16241820,Rosanna Gabaldón,2013-01-14,2021-01-11,Q16241820-4EBD6240-1D89-433E-AA23-DA21C54D92AF
Q26703572,Vince Leach,2015-01-05,2019-01-14,Q26703572-759ba25b-3492-4099-b354-8c203f60491c
Q7301883,Rebecca Rios,2015-01-05,2019-01-14,Q7301883-E1B52465-AAAC-4560-8E9C-8613A339DBE8
Q7670522,TJ Shope,2013-01-14,2021-01-11,Q7670522-3C98910B-9676-44EE-B5B6-DA031485786D
