item,itemLabel,startDate,endDate
Q17478660,Constance Horner,1990-08,1991
Q55357016,Kevin Moley,1991,1993
Q7964381,Walter Broadnax,1993,1996
Q56690593,Kevin Thurm,1996,2001
Q5128676,Claude A. Allen,2001-05-26,2005-01-22
Q4716651,Alex M. Azar II,2005-01-22,2007-02-04
Q5386667,Eric Hargan,2007-02-04,2007-08-05
Q7707132,Tevi Troy,2007-08-05,2009-01-20
Q4908572,Bill Corr,2009-05-06,2015-04
Q6780902,Mary Katherine Wakefield,2015-04,2017-01-20
Q29054738,Colleen Barros,2017-01-20,2017-10-06
Q5386667,Eric Hargan,2017-10-06,2021-01-20
Q94731184,Andrea Palm,2021-05-12,
