item,itemLabel,startDate,endDate,sourceDate,psid
Q56690593,Kevin Thurm,1996,2001,,Q56690593-B72935BC-57C5-4DFF-9F64-2EA1DF071EF7
Q5128676,Claude Allen,2001-05-26,2005-01-22,,Q5128676-A4AB6F66-CDB0-40C6-9EE2-A81FF551460D
Q4716651,Alex Azar,2005-01-22,2007-02-04,,Q4716651-5AB465A9-E33C-42E1-BBB6-58B0F9B03DB7
Q5386667,Eric Hargan,2007-02-04,2007-08-05,,Q5386667-3508811C-87C7-4B76-8AB7-8582C79B205E
Q7707132,Tevi Troy,2007-08-05,2009-01-20,,Q7707132-C97ED165-D7BA-43AA-ABA6-60610F29BF7F
Q4908572,Bill Corr,2009-05-06,2015-04,,Q4908572-78F08640-2120-447E-ADD0-4421FE2B0550
Q6780902,Mary Wakefield,2015-04,2017-01-20,,Q6780902-E78A56F7-AB8B-4807-938F-005E247B74E3
Q29054738,Colleen Barros,2017-01-20,2017-10-06,,Q29054738-257E2062-06FF-48D4-A1AB-8DFCB7EBA14F
Q5386667,Eric Hargan,2017-10-06,2021-01-20,,Q5386667-792DF378-ADDE-422F-8FB7-A8B981C7C2D6
Q94731184,Andrea Palm,2021-05-12,,,Q94731184-d2c7cfe6-4ae0-75db-bcc9-3659ac3b3258
