item,itemLabel,startDate,endDate,psid
Q106678910,John Tien,2021-06-24,,Q106678910-087A3B9C-E769-411D-B514-CCE69EB12FA2
Q1314442,James Loy,2003-12-04,2005-03-01,Q1314442-CFCF2BD9-9075-4D78-8F63-9614871747BD
Q1738589,Ken Cuccinelli,2019-11-13,2021-01-20,Q1738589-84990188-78F7-4D99-B438-9DBB172A0F39
Q280456,Michael P. Jackson,2005-03-10,2007-10-26,Q280456-04495F4B-D578-4AED-9672-B8269243661F
Q28839617,Elaine Duke,2017-04-10,2018-04-15,Q28839617-e4bc77ca-4e40-fea6-f95a-df7154d89d4a
Q29833686,Russell C. Deyo,2016-11-01,2017-04-04,Q29833686-2455DC02-0C0F-4AAE-B05D-B6DE381214FC
Q29833692,Rafael Borras,2013-09-26,2013-12-23,Q29833692-08F43754-0111-40CE-ACE2-2A382D56D9E0
Q30106166,Claire M. Grady,2018-04-16,2019-04-10,Q30106166-71C2A4AF-78CE-44D7-A130-A281719DFC8E
Q323508,Gordon R. England,2003-01-24,2003-10-01,Q323508-2E0DD982-CB40-4F58-94E6-F9E77B8D3506
Q4714600,Alejandro Mayorkas,2013-12-23,2016-10-28,Q4714600-7624C5AF-5683-4AC2-A3C2-9FC08B4E14C3
Q5238485,David Pekoske,2019-04-11,2019-11-13,Q5238485-01221754-B773-40AF-AB9D-F969D25C0155
Q5238485,David Pekoske,2021-01-20,2021-06-24,Q5238485-526986FA-4ED5-4E5B-93D8-8DF0AA99F58E
Q6152386,Jane Holl Lute,2009-04-03,2013-04-09,Q6152386-2694DB3D-C1D7-4438-8190-AC8031FDC10E
Q7148975,Paul A. Schneider,2008-06-05,2009-02-11,Q7148975-2DC9FE09-F1F0-488B-A5F9-8AEF1F03A202
Q7291417,Rand Beers,2013-04-09,2013-09-06,Q7291417-7F8EA0E2-9B34-40B0-BFD5-185B156D2667
