item,itemLabel,startDate,endDate
Q61806064,Robert L. Mallett,1997-05-14,2001-01-20
Q1276376,Samuel Bodman,2001-01-22,2004-07-16
Q7781865,Theodore Kassinger,2004-08-20,2005-07-21
Q5230514,David A. Sampson,2005-07-25,2007-08-30
Q6241291,John J. Sullivan,2007-09-01,2008-03-14
Q6241291,John J. Sullivan,2008-03-14,2009-01-20
Q3023167,Dennis Hightower,2009-08-11,2010-08-27
Q510127,Rebecca Blank,2010-11-28,2012-03-29
Q510127,Rebecca Blank,2012-03-29,2013-06-01
Q7146316,Patrick D. Gallagher,2013-06-01,2014-07-24
Q23302660,Bruce H. Andrews,2014-07-24,2017-01-20
Q30160965,Karen Dunn Kelley,2017-09-22,2018-11-28
Q30160965,Karen Dunn Kelley,2018-11-28,2021-01-20
Q104937995,Wynn Coggins,2021-03-03,2021-05-14
Q104764170,Don Graves,2021-05-14,
