item,itemLabel,startDate,endDate,psid
Q102116426,Stephanie Stahl Hamilton,2021-01-11,2021-10-19,Q102116426-C49B5F43-7141-4B19-968C-4473C7129DE8
Q105478850,Jake Hoffman,2021-01-11,,Q105478850-AB69EF38-3A72-4D41-996A-EEFFBE73A144
Q105484223,Justin Wilmeth,2021-01-11,,Q105484223-41664439-2530-46A5-AE4D-5E281858E4C5
Q105710289,Jacqueline Parker,2021-01-11,,Q105710289-298B9C19-9177-43F5-AE35-BD7850080456
Q109320610,Christian Solorio,2021-11-04,,Q109320610-3F56BFDB-0189-4F64-9FB2-B33B4AD9B39D
Q16106051,Frank Pratt,2021-01-11,2021-09-21,Q16106051-E3B4BD49-FF08-4B2B-8187-F0AB0DDD4039
Q58754907,Raquel Terán,2019-01-14,2021-09-28,Q58754907-AB7DF419-300A-41C8-B75C-81EABB3FE1C9
Q60606479,Domingo DeGrazia,2019-01-14,,Q60606479-7ec7082e-457f-b00c-69b3-2a43b0049069
Q60736979,Amish Shah,2019-01-14,,Q60736979-36c51a61-6175-462b-b4e6-ae03372ca286
