item,itemLabel,startDate,endDate,psid
Q104835199,Shalanda Young,2021-03-17,,Q104835199-8A9F00A0-035C-4B20-9A76-E58FAC2C713D
Q105701042,Rob Fairweather,2021-01-20,2021-03-24,Q105701042-107C05AE-20BB-4B21-B0F8-833A1241F0A6
Q107525181,Joe Wright,1988-10-16,1989-01-20,Q107525181-D315CADA-C29A-4B14-B1C5-73E0FFDFBF6D
Q1163021,Daniel W. Bell,1934-09-01,1939-04-14,Q1163021-5CEE6DEC-6EA0-40D1-AC67-E733C5C673A9
Q1176745,David Stockman,1981-01-21,1985-08-01,Q1176745-0959DCDB-B76D-4646-9EF1-92B0BB48F563
Q12014326,Sylvia Burwell,2013-04-24,2014-04-11,Q12014326-9464a722-43b4-eb4b-279c-8520080165ab
Q1235731,Mick Mulvaney,2017-02-16,2020-03-31,Q1235731-c3033c41-4bb6-4f4f-56e5-e02a5c931c0f
Q1299336,Richard Darman,1989-01-25,1993-01-20,Q1299336-E8B1936B-0A0B-41BB-AC03-3BD3402DE64A
Q1385357,James Thomas Lynn,1975-02-10,1977-01-20,Q1385357-2A56FFEA-3B5B-4C77-B9D4-E0504DAF5B1A
Q1443928,Frank Pace,1949-02-01,1950-04-12,Q1443928-A487D76E-ACA7-4284-9650-8081D9075341
Q1445276,Franklin Raines,1996-09-13,1998-05-21,Q1445276-DD3C2EC8-B878-456A-ACF2-86124302406A
Q14629730,Herbert Mayhew Lord,1922-07-01,1929-05-31,Q14629730-17E29237-3EBB-4519-B57E-195C0CE6545A
Q1677579,Jack Lew,2010-11-18,2012-01-27,Q1677579-2A301D27-C70C-460A-AE7D-5C802997B3FE
Q1677579,Jack Lew,1998-05-21,2001-01-19,Q1677579-663A4589-D635-4AEC-8A0F-D5619AD91CAA
Q1680114,James C. Miller III,1985-10-08,1988-10-15,Q1680114-5F8356D6-833E-474C-84BD-9E6EC7F61A4B
Q1701789,Kermit Gordon,1962-12-28,1965-06-01,Q1701789-1CF12B65-28EA-41E1-B879-C237FC0A1637
Q184565,Charles G. Dawes,1921-06-23,1922-06-30,Q184565-79162B7A-2A50-48D9-AB68-4D001D822FEC
Q244631,Leon Panetta,1993-01-21,1994-07-17,Q244631-2DC8C5DE-7D0D-44D2-9DF5-C0DC4FD942FA
Q28794133,Mark Sandy,2017-01-20,2017-02-16,Q28794133-34D9A203-9B66-462E-A0EE-E941F647ED60
Q29963497,Russell Vought,2019-01-02,2021-01-20,Q29963497-CBDFCE14-EE20-4A71-A7F0-F92D951F5BBC
Q313411,George Shultz,1970-07-01,1972-06-11,Q313411-4517279e-4930-4499-10bb-91d843f09c7a
Q3275786,Jeffrey Zients,2010-07-30,2010-11-18,Q3275786-950ABB5F-64BE-4166-9126-0526D5D5A43F
Q3275786,Jeffrey Zients,2012-01-27,2013-04-24,Q3275786-FA9938A7-70DF-47AD-8BB6-4488F12CFA4B
Q351330,Mitch Daniels,2001-01-23,2003-06-06,Q351330-692FBDFD-1D1F-43B6-AF1D-39C68AEAF93E
Q373055,Maurice Stans,1958-03-18,1961-01-21,Q373055-572FAA7B-EB16-48A3-9C38-DBA6EAA7010D
Q379739,Shaun Donovan,2014-07-28,2017-01-20,Q379739-0BB1B93D-82D9-4E88-944C-105938688BB1
Q434142,Caspar Weinberger,1972-06-12,1973-02-01,Q434142-F47C6CCF-F292-404A-B23A-89C482741BDD
Q4355952,Joseph Dodge,1953-01-22,1954-04-15,Q4355952-3DD49FE1-A71B-40DD-B335-D7D467BD244C
Q437344,Alice Rivlin,1994-10-17,1996-04-26,Q437344-23d1d0ab-4544-7d5a-c35f-a80e3793393c
Q444885,Lewis Williams Douglas,1933-03-07,1934-08-31,Q444885-4189E480-64AC-4A99-B6A2-7C050A344ECC
Q4963549,Brian Deese,2014-06-09,2014-07-28,Q4963549-24105AF2-8648-467B-8F78-2EF46C01EA9C
Q5083994,Charles Zwick,1968-01-29,1969-01-21,Q5083994-095FD292-21D4-43BB-9192-8647A980A246
Q5129780,Clawson Roop,1929-08-15,1933-03-03,Q5129780-B8DF8281-B922-4748-BADE-325CEDD7A81B
Q513802,Jim Nussle,2007-09-04,2009-01-20,Q513802-6E266B62-6AC7-4655-A5A4-6E1F01BDFC01
Q5233150,David E. Bell,1961-01-22,1962-12-20,Q5233150-56979771-8221-4337-8CBC-B313CC78ABA2
Q537520,James E. Webb,1946-07-13,1949-01-27,Q537520-E22ADBEE-E243-4F7B-A049-7444C04EE610
Q5498251,Frederick Joseph Lawton,1950-04-13,1953-01-21,Q5498251-8398DE39-D993-442E-B8A2-1172EDFEED90
Q5660418,Harold D. Smith,1939-04-15,1946-06-19,Q5660418-13815DF7-B671-43E8-ACD5-758DC1CFB16E
Q6143952,James T. McIntyre,1977-09-24,1981-01-20,Q6143952-5C9922FA-7389-44F9-8FF5-27DF2FC6F0E6
Q649653,Joshua Bolten,2003-06-06,2006-04-15,Q649653-AFC4718E-9F8E-40BF-B1A3-126957CDEE5F
Q7167098,Percival Brundage,1956-04-02,1958-03-17,Q7167098-65898C6B-7865-42BD-8710-FE53A9A25362
Q730580,Peter R. Orszag,2009-01-20,2010-07-30,Q730580-51FA0CBB-A43C-460F-A617-2907CAB675D9
Q7347447,Robert Mayo,1969-01-22,1970-06-30,Q7347447-26CE4A85-A97E-4E29-9EED-0D63F6672F0F
Q7372151,Rowland Hughes,1954-04-16,1956-04-01,Q7372151-50D54C64-365F-4A4F-9656-7FF388F2048E
Q7372529,Roy Ash,1973-02-02,1975-02-03,Q7372529-0BD51BC2-C2D5-446E-9F83-1EF5EC05C9B6
Q827400,Bert Lance,1977-01-21,1977-09-23,Q827400-BC131135-95CD-4E16-8902-86AE6D665181
Q926069,Robert Jones Portman,2006-05-26,2007-06-19,Q926069-B6B551B0-ADD2-450D-9FC5-2B9C970FF3CB
Q979595,Charles Schultze,1965-06-01,1968-01-28,Q979595-31D3B84B-C39A-4F10-B174-9E415904EA9F
