id,name,relationship,relative,relativename
Q10390,John McCain,child,Q22810646,James R. D. McCain
Q10390,John McCain,child,Q22810647,Sidney McCain
Q10390,John McCain,child,Q22810652,John Sidney McCain IV
Q10390,John McCain,child,Q22810653,Bridget McCain
Q10390,John McCain,child,Q461063,Meghan McCain
Q10390,John McCain,father,Q665850,"John S. McCain, Jr."
Q10390,John McCain,mother,Q4993396,Roberta McCain
Q10390,John McCain,sibling,Q6211184,Joe McCain
Q10390,John McCain,spouse,Q240628,Cindy McCain
Q10390,John McCain,spouse,Q5044466,Carol McCain
Q104076331,Katherine Tai,spouse,Q111399240,Robert Riley Skidmore
Q104841799,Mary Cavanagh,father,Q7181765,Phil Cavanagh
Q105393688,Sarah Fowler,spouse,Q56063613,Isaac Arthur
Q1059265,Chaka Fattah,spouse,Q7312975,Renee Chenault-Fattah
Q105981951,Pat Outman,father,Q7331626,Rick Outman
Q106089241,Julia Letlow,spouse,Q103928233,Luke Letlow
Q106823831,Malika Sanders-Fortier,father,Q5727985,Henry Sanders
Q107178183,Michael Dvorak,child,Q7384032,Ryan Dvorak
Q1077819,Chris Van Hollen,mother,Q104036929,Edith Eliza Farnsworth
Q10853588,Kamala Harris,father,Q60894135,Donald J. Harris
Q10853588,Kamala Harris,mother,Q60844968,Shyamala Gopalan
Q10853588,Kamala Harris,relative,Q102055307,Sharada Balachandran Orihuela
Q10853588,Kamala Harris,relative,Q16196331,Tony West
Q10853588,Kamala Harris,relative,Q96224414,Meena Harris
Q10853588,Kamala Harris,relative,Q98382417,Cole Emhoff
Q10853588,Kamala Harris,relative,Q98382515,Ella Emhoff
Q10853588,Kamala Harris,sibling,Q16729668,Maya Harris
Q10853588,Kamala Harris,spouse,Q65029113,Doug Emhoff
Q11100,Deval Patrick,spouse,Q110903410,Diane B. Patrick
Q111156646,Mary Ann Middaugh,spouse,Q111156151,James Mick Middaugh
Q11116,Ruth Bader Ginsburg,child,Q15046892,Jane C. Ginsburg
Q11116,Ruth Bader Ginsburg,child,Q6143596,James Steven Ginsburg
Q11116,Ruth Bader Ginsburg,spouse,Q6775247,Martin D. Ginsburg
Q111175402,Joseph F. Young Jr.,father,Q111175404,Joseph F. Young Sr.
Q111176902,Martin Griffin,father,Q111176899,Michael J. Griffin
Q11124,Stephen Breyer,father,Q75442273,Irving Breyer
Q11124,Stephen Breyer,sibling,Q5081816,Charles R. Breyer
Q11124,Stephen Breyer,spouse,Q75285240,Joanna Freda Hare
Q11132,Sandra Day O'Connor,sibling,Q24039859,Ann Day
Q11132,Sandra Day O'Connor,spouse,Q6241719,John Jay O'Connor
Q11142,Clarence Thomas,spouse,Q22910283,Kathy Ambush
Q11142,Clarence Thomas,spouse,Q7934359,Virginia Thomas
Q11153,John Roberts,spouse,Q21551954,Jane Sullivan Roberts
Q11156,Antonin Scalia,child,Q16875330,Eugene Scalia
Q11171,Anthony Kennedy,child,Q110653486,Justin Kennedy
Q11171,Anthony Kennedy,child,Q110653530,Gregory Kennedy
Q1118577,Max Sandlin,spouse,Q267740,Stephanie Herseth Sandlin
Q1124,Bill Clinton,child,Q229671,Chelsea Clinton
Q1124,Bill Clinton,father,Q4112404,"William Jefferson Blythe, Jr."
Q1124,Bill Clinton,mother,Q4112334,Virginia Clinton Kelley
Q1124,Bill Clinton,sibling,Q2161657,"Roger Clinton, Jr."
Q1124,Bill Clinton,sibling,Q27700490,Leon Ritzenthaler
Q1124,Bill Clinton,spouse,Q6294,Hillary Clinton
Q1124,Bill Clinton,stepparent,Q4112506,"Roger Clinton, Sr."
Q1124,Bill Clinton,stepparent,Q4112619,Jeff Dwire
Q1124,Bill Clinton,stepparent,Q75762966,Richard Kelley
Q1147285,Pedro Rosselló,child,Q7332181,Ricardo Rosselló
Q1160178,Daniel Brewster,father,Q102395348,"Capt. Daniel Baugh Brewster, Sr."
Q11607,"Jon Huntsman, Jr.",child,Q4664468,Abby Huntsman
Q11607,"Jon Huntsman, Jr.",father,Q327514,Jon Huntsman Sr.
Q11607,"Jon Huntsman, Jr.",mother,Q103812047,Karen Haight
Q11607,"Jon Huntsman, Jr.",spouse,Q6779999,Mary Kaye Huntsman
Q11668,Nikki Haley,spouse,Q22279202,Michael Haley
Q11673,Andrew Cuomo,child,Q104127073,Mariah Kennedy Cuomo
Q11673,Andrew Cuomo,child,Q104127085,Cara Kennedy-Cuomo
Q11673,Andrew Cuomo,child,Q104127116,Michaela Kennedy-Cuomo
Q11673,Andrew Cuomo,father,Q521145,Mario Cuomo
Q11673,Andrew Cuomo,mother,Q43900984,Matilda Cuomo
Q11673,Andrew Cuomo,partner,Q15524741,Sandra Lee
Q11673,Andrew Cuomo,sibling,Q16728306,Margaret Cuomo
Q11673,Andrew Cuomo,sibling,Q22996234,Maria Cuomo Cole
Q11673,Andrew Cuomo,sibling,Q5112179,Chris Cuomo
Q11673,Andrew Cuomo,spouse,Q467912,Kerry Kennedy
Q11674,David Paterson,father,Q2886807,Basil A. Paterson
Q11674,David Paterson,spouse,Q6837195,Michelle Paige Paterson
Q11675,Eliot Spitzer,father,Q16089983,Bernard Spitzer
