item,itemLabel,startDate,endDate
Q4800321,Arthur Sohmer,1969,1973
Q28972670,Robert T. Hartmann,1973,1974
Q4766299,Ann C. Whitman,1974,1977
Q7327850,Richard Moe,1977,1981
Q5217634,Daniel J. Murphy,1981,1985
Q51973106,Craig L. Fuller,1985,1989
Q714646,Bill Kristol,1989,1993
Q7373202,Roy Neel,1993,1994
Q6114704,Jack Quinn,1994,1995
Q649898,Ron Klain,1995,1999
Q5075918,Charles Burson,1999,2001
Q380441,Lewis Libby,2001,2005
Q1176453,David Addington,2005,2009
Q649898,Ron Klain,2009,2011
Q4978184,Bruce Reed,2011,2013
Q7613738,Steve Ricchetti,2013,2017
Q28655388,Josh Pitcock,2017,
Q16151025,Nick Ayers,2017,2019
Q28730226,Marc Short,2019,2021
Q103782254,Hartina Flournoy,2021,
