item,itemLabel,startDate,endDate
Q584007,Francis P. Matthews,1949-08-10,1951-07-31
Q1158969,Dan A. Kimball,1951-07-31,1953-01-20
Q1335625,Robert B. Anderson,1953-02-04,1954-03-03
Q1065995,Charles S. Thomas,1954-05-03,1957-04-01
Q1361114,"Thomas S. Gates, Jr.",1957-04-01,1959-06-08
Q4019940,William B. Franke,1959-06-08,1961-01-19
Q311293,John B. Connally,1961-01-25,1961-12-20
Q3752639,Fred Korth,1962-01-04,1963-11-01
Q770001,Paul B. Fay,1963-11-02,1963-11-28
Q2061526,Paul H. Nitze,1963-11-29,1967-06-30
Q5077485,Charles F. Baird,1967-07-01,1967-08-31
Q2061964,Paul R. Ignatius,1967-09-01,1969-01-24
Q887338,John H. Chafee,1969-01-31,1972-05-04
Q464810,John W. Warner,1972-05-04,1974-04-08
Q382493,J. William Middendorf,1974-04-08,1977-01-20
Q981379,"W. Graham Claytor, Jr.",1977-02-14,1979-08-24
Q1292540,Edward Hidalgo,1979-10-24,1981-01-20
Q327486,John Lehman,1981-02-05,1987-04-10
Q532279,Jim Webb,1987-05-01,1988-02-23
Q1363233,William L. Ball,1988-03-28,1989-05-15
Q3784962,Henry L. Garrett III,1989-05-15,1992-06-26
Q6105329,Daniel Howard,1992-06-26,1992-07-07
Q983423,Sean O'Keefe,1992-07-07,1992-10-02
Q983423,Sean O'Keefe,1992-10-02,1993-01-20
Q464685,Frank B. Kelso II,1993-01-20,1993-07-21
Q1700505,John H. Dalton,1993-07-22,1998-11-16
Q381610,Richard Danzig,1998-11-16,2001-01-20
Q7341743,"Robert B. Pirie, Jr.",2001-01-20,2001-05-24
Q323508,Gordon R. England,2001-05-24,2003-01-30
Q7648121,Susan Livingstone,2003-01-30,2003-02-07
Q5651089,Hansford T. Johnson,2003-02-07,2003-09-30
Q323508,Gordon R. England,2003-10-01,2005-12-29
Q5279322,Dionel M. Aviles,2005-12-29,2006-01-03
Q1239753,Donald C. Winter,2006-01-03,2009-03-13
Q4834044,B. J. Penn,2009-03-13,2009-05-19
Q531247,Ray Mabus,2009-05-19,2017-01-20
Q7441451,Sean Stackley,2017-01-20,2017-08-03
Q29342932,Richard V. Spencer,2017-08-03,2019-07-15
Q41598755,Thomas Modly,2019-07-15,2019-07-31
Q29342932,Richard V. Spencer,2019-07-31,2019-11-24
Q41598755,Thomas Modly,2019-11-24,2020-04-07
Q6133157,James E. McPherson,2020-04-07,2020-05-29
Q42316397,Kenneth Braithwaite,2020-05-29,2021-01-20
Q47333628,Thomas Harker,2021-01-20,2021-08-09
Q107195317,Carlos Del Toro,2021-08-09,
