item,itemLabel,startDate,endDate
Q29953176,Peyton Ford,1950-05-24,1951
Q278628,A. Devitt Vanech,1951,1952
Q17000304,Ross L. Malone,1952,1953-01-20
Q433180,William P. Rogers,1953-01-20,1957-10-23
Q521032,Lawrence Walsh,1957-12-29,1961-01-20
Q958904,Byron White,1961-01-20,1962-04-16
Q1376143,Nicholas Katzenbach,1962-04-16,1965-01-28
Q708795,Ramsey Clark,1965-01-28,1967-03-10
Q294358,Warren Christopher,1967-03-10,1969-01-20
Q521427,Richard Kleindienst,1969-01-20,1972-06-12
Q1396578,Ralph E. Erickson,1972,1973
Q1350771,Joseph Sneed,1973-02,1973-07-09
Q464554,William Ruckelshaus,1973-07-09,1973-10-20
Q1807991,Laurence Silberman,1974-01-20,1975-04-06
Q1514713,"Harold R. Tyler, Jr.",1975-04-06,1977-01-20
Q1670095,Peter F. Flaherty,1977-04-12,1978
Q351552,Benjamin Civiletti,1978-05-16,1979-08-16
Q1063859,Charles Byron Renfrew,1980,1981
Q1291833,Edward C. Schmults,1981,1984
Q1044169,Carol E. Dinkins,1984,1985
Q1185066,D. Lowell Jensen,1985,1986-06-25
Q695403,Arnold Burns,1986,1988
Q1585825,Harold G. Christensen,1988,1989
Q1239688,Donald B. Ayer,1989,1990-05
Q723917,William P. Barr,1990-05-26,1991-11-26
Q179095,George Terwilliger,1991-11-26,1993-01-20
Q2086232,Philip Heymann,1993-05-28,1994-03-17
Q376800,Jamie Gorelick,1994-03-17,1997-05
Q312644,Eric Holder,1997-06-13,2001-01-20
Q715156,Robert Mueller,2001-01-20,2001-05-10
Q141526,Larry Thompson,2001-05-10,2003-08-31
Q167607,James Comey,2003-11-09,2005-08-15
Q7347465,"Robert McCallum, Jr.",2005-08-15,2006-03-17
Q369381,Paul McNulty,2006-03-17,2007-07-26
Q1138663,Craig S. Morford,2007-07-26,2008-03-10
Q1773127,Mark Filip,2008-03-10,2009-01-20
Q1177024,David W. Ogden,2009-03-12,2010-02-05
Q67222738,Gary Grindler,2010-02-05,2010-12-29
Q1475276,James M. Cole,2010-12-29,2015-01-08
Q21062855,Sally Yates,2015-01-10,2017-01-30
Q17989631,Dana Boente,2017-02-09,2017-04-25
Q7356240,Rod Rosenstein,2017-04-26,2019-05-11
Q5335234,Ed O'Callaghan,2019-05-13,2019-05-22
Q28968002,Jeffrey A. Rosen,2019-05-22,2020-12-23
Q97573914,Richard Donoghue,2020-12-24,2021-01-20
Q83688332,John P. Carlin,2021-01-21,2021-04-21
Q6558280,Lisa Monaco,2021-04-21,
