item,itemLabel,startDate,endDate,sourceDate,psid
Q312644,Eric Holder,1997-06-13,2001-01-20,,Q312644-CF69BC71-95BF-4EBF-BA33-25AF005E8462
Q715156,Robert Mueller,2001-01-20,2001-05-10,,Q715156-450AF70E-FF02-4DCB-8194-3ECA4FD43CAB
Q141526,Larry Thompson,2001-05-10,2003-08-31,,Q141526-E157EDD8-0ACE-4CD0-9BA9-B1F22E53A156
Q167607,James Comey,2003-11-09,2005-08-15,,Q167607-19444CCF-927A-4FB5-8AB6-999561A3B67D
Q7347465,"Robert McCallum, Jr.",2005-08-15,2006-03-17,,Q7347465-6FE56131-698A-457B-92CF-FEF1AAA79915
Q369381,Paul McNulty,2006-03-17,2007-07-26,,Q369381-BF9CE345-4BC5-4257-8549-9DC25F698C81
Q1138663,Craig S. Morford,2007-07-26,2008-03-10,,Q1138663-F57A1EC9-25CD-4E99-8601-E99B823E8C57
Q1773127,Mark Filip,2008-03-10,2009-01-20,,Q1773127-F04AB542-A665-414B-855F-25A4DE73E1FA
Q1177024,David W. Ogden,2009-03-12,2010-02-05,,Q1177024-291E0067-FA61-4536-8B41-F5F400916ED2
Q67222738,Gary Grindler,2010-02-05,2010-12-29,,Q67222738-037F3908-68D0-43A6-AE11-EE962CA35179
Q1475276,James M. Cole,2010-12-29,2015-01-08,,Q1475276-AC9F3A6C-BFB0-4A42-B818-CB859EDC153B
Q21062855,Sally Yates,2015-01-10,2017-01-30,,Q21062855-33e39c96-4aa2-cff8-d651-39e584251688
Q17989631,Dana Boente,2017-02-09,2017-04-25,,Q17989631-533CE79A-84B3-4778-811F-E8D62B2393FC
Q7356240,Rod Rosenstein,2017-04-26,2019-05-11,2022-06-01,Q7356240-d762274b-4d0b-5ffd-66d7-2bfcab9d21d1
Q5335234,Ed O'Callaghan,2019-05-13,2019-05-22,,Q5335234-E99E68CE-C986-4D43-A2E6-DD79D41B595D
Q28968002,Jeffrey A. Rosen,2019-05-22,2020-12-23,,Q28968002-4b69a0b6-4405-afbc-7cb9-3de2cdbe9700
Q97573914,Richard Donoghue,2020-12-24,2021-01-20,,Q97573914-0F646A0D-8BD4-4192-AA9D-53A890F0C0CA
Q83688332,John P. Carlin,2021-01-21,2021-04-21,,Q83688332-6EDC8DE6-42EF-4FD9-842B-A2C11B6EB50D
Q6558280,Lisa Monaco,2021-04-21,,,Q6558280-0C12AE3D-819C-4595-894E-55109B65BAC6
