item,itemLabel,startDate,endDate,sourceDate,psid
Q1677579,Jack Lew,1998-05-21,2001-01-19,,Q1677579-663A4589-D635-4AEC-8A0F-D5619AD91CAA
Q351330,Mitch Daniels,2001-01-23,2003-06-06,,Q351330-692FBDFD-1D1F-43B6-AF1D-39C68AEAF93E
Q649653,Joshua Bolten,2003-06-06,2006-04-15,,Q649653-AFC4718E-9F8E-40BF-B1A3-126957CDEE5F
Q926069,Robert Jones Portman,2006-05-26,2007-06-19,,Q926069-B6B551B0-ADD2-450D-9FC5-2B9C970FF3CB
Q513802,Jim Nussle,2007-09-04,2009-01-20,,Q513802-6E266B62-6AC7-4655-A5A4-6E1F01BDFC01
Q730580,Peter R. Orszag,2009-01-20,2010-07-30,,Q730580-51FA0CBB-A43C-460F-A617-2907CAB675D9
Q3275786,Jeffrey Zients,2010-07-30,2010-11-18,,Q3275786-950ABB5F-64BE-4166-9126-0526D5D5A43F
Q1677579,Jack Lew,2010-11-18,2012-01-27,,Q1677579-2A301D27-C70C-460A-AE7D-5C802997B3FE
Q3275786,Jeffrey Zients,2012-01-27,2013-04-24,,Q3275786-FA9938A7-70DF-47AD-8BB6-4488F12CFA4B
Q12014326,Sylvia Burwell,2013-04-24,2014-04-11,,Q12014326-9464a722-43b4-eb4b-279c-8520080165ab
Q4963549,Brian Deese,2014-06-09,2014-07-28,,Q4963549-24105AF2-8648-467B-8F78-2EF46C01EA9C
Q379739,Shaun Donovan,2014-07-28,2017-01-20,,Q379739-0BB1B93D-82D9-4E88-944C-105938688BB1
Q28794133,Mark Sandy,2017-01-20,2017-02-16,,Q28794133-34D9A203-9B66-462E-A0EE-E941F647ED60
Q1235731,Mick Mulvaney,2017-02-16,2020-03-31,,Q1235731-c3033c41-4bb6-4f4f-56e5-e02a5c931c0f
Q29963497,Russell Vought,2019-01-02,2021-01-20,,Q29963497-CBDFCE14-EE20-4A71-A7F0-F92D951F5BBC
Q105701042,Rob Fairweather,2021-01-20,2021-03-24,,Q105701042-107C05AE-20BB-4B21-B0F8-833A1241F0A6
Q104835199,Shalanda Young,2021-03-24,2022-03-17,,Q104835199-8A9F00A0-035C-4B20-9A76-E58FAC2C713D
Q104835199,Shalanda Young,2022-03-17,,,Q104835199-76f2611e-413a-3e2a-66b8-ede99cd52341
