item,itemLabel,startDate,endDate
Q207955,Omar Bradley,1949-08-19,1953-08-15
Q362442,Arthur W. Radford,1953-08-15,1957-08-15
Q1251631,Nathan F. Twining,1957-08-15,1960-09-30
Q689779,Lyman Lemnitzer,1960-10-01,1962-09-30
Q313972,Maxwell D. Taylor,1962-10-01,1964-07-01
Q343336,Earle Wheeler,1964-07-03,1970-07-02
Q549310,Thomas H. Moorer,1970-07-02,1974-07-01
Q464262,George S. Brown,1974-07-01,1978-06-20
Q823221,David C. Jones,1978-06-21,1982-06-18
Q562902,John William Vessey Jr.,1982-06-18,1985-09-30
Q701399,William J. Crowe,1985-10-01,1989-09-30
Q150851,Colin Powell,1989-10-01,1993-09-30
Q464948,David E. Jeremiah,1993-10-01,1993-10-24
Q471428,John Shalikashvili,1993-10-25,1997-09-30
Q1358112,Hugh Shelton,1997-10-01,2001-09-30
Q1937025,Richard Myers,2001-10-01,2005-09-30
Q540453,Peter Pace,2005-10-01,2007-09-30
Q503161,Michael Mullen,2007-10-01,2011-09-30
Q26093,Martin Dempsey,2011-10-01,2015-09-25
Q6282969,Joseph Dunford,2015-10-01,2019-09-30
Q6766465,Mark A. Milley,2019-10-01,
