item,itemLabel,startDate,endDate,sourceDate,psid
Q110834216,Betsy Moler,1997,2001,,Q110834216-0B4F0CB6-B64F-42C5-9258-DB82E5269459
Q1437140,Frank Blake,2001-06-01,2002-04,,Q1437140-B1DCA2D9-C049-49F9-BCC3-6FC0739C9B25
Q6451136,Kyle E. McSlarrow,2002-11-27,2005-02,,Q6451136-B2B5A2B0-692F-429E-B12F-BCEA6CAB8CC6
Q5129977,Clay Sell,2005-03-17,2008-02-29,,Q5129977-3631AA8A-FB78-44C3-A7DB-11E6520A41FB
Q110834226,Jeffrey Kupfer,2008-03-01,2009-01-20,,Q110834226-1A5D5E74-5F95-4C61-B616-47F7603336BC
Q5218466,Daniel Poneman,2009-05-18,2014-10-05,,Q5218466-94DBFC10-F91D-409B-9D7C-14FD97F58787
Q21061985,Elizabeth Sherwood-Randall,2014-10-10,2017-01-20,,Q21061985-A3E73CA5-5736-43D7-883B-CDC079B436F7
Q29453265,Dan Brouillette,2017-08-08,2019-12-04,2022-06-01,Q29453265-B5AAD3F3-5E63-4E64-B4F0-0F4FDEE52EA6
Q36570413,Mark Menezes,2019-12-04,2020-08-04,,Q36570413-61B6BC5A-2005-4F14-AACD-381D0CD6E6C2
Q36570413,Mark Menezes,2020-08-04,2021-01-20,,Q36570413-76F7658A-78E8-4B16-A14E-CA8DD2718E51
Q105677048,David Turk,2021-03-25,,,Q105677048-48566431-81CF-4522-9A2C-ECEEF4E67FBF
