item,itemLabel,startDate,endDate
Q39079108,Steve Gunderson,2016,
Q64010681,Neil Duram,2018,
Q104872828,Braxton Mitchell,2020,
Q36847838,Matt Regier,2016,
Q30041562,Dave Fern,2016,
Q105662089,Amy Regier,2020,
Q36848836,Frank Garner,2014,
Q64225419,John Fuller,2018,
Q105636388,Brian Putnam,2020,
Q36850017,Mark Noland,2014,
Q5262359,Derek Skees,2016,
Q105662162,Linda Reksten,2020,
Q105675784,Paul Fielder,2020,
Q36850866,Denley Loge,2016,
Q63991735,Marvin Weatherwax Jr.,2018,
Q107175582,Tyson Runningwolf,2018,
Q65029615,Ross Fitzgerald,2016,
Q6662038,Llew Jones,2018,
Q60048712,Wendy McKamey,2014,
Q39079110,Fred Anderson,2016,
Q5342116,Edward Buttrey,2018,
Q64010875,Lola Sheldon-Galloway,2016,
Q103822762,Scot Kerns,2020,
Q105662221,Steven Galloway,2020,
Q105846409,Steve Gist,2020,
Q64748317,Jeremy Trebas,2020,
Q104854074,Joshua Kassmier,2018,
Q105882354,Ed Hill,2020,
"",Doug Flament,2021,
Q63244351,Wylie Galt,2016,
Q5489670,Frank Smith,2020,
Q6274806,Jonathan Windy Boy,2016,
Q63005109,Casey Knudsen,2016,
Q64011226,Rhonda Knudsen,2018,
Q106302645,Brandon Ler,2020,
Q105940056,Bob Phalen,2020,
Q106122264,Jerry Schillinger,2020,
Q63245488,Kenneth Holmlund,2014,
Q63011783,Geraldine Custer,2014,
Q63247106,Barry Usher,2016,
Q106629217,Rynalea Whiteman Pena,2020,
Q7490216,Sharon Stewart-Peregoy,2016,
Q106629213,Kerri Seekins-Crowe,2020,
Q106795680,Larry Brewster,2020,
Q106629212,Katie Zolnikov,2020,
Q8019812,Bill Mercer,2018,
Q97353776,Katharin Kelker,2014,
Q63245397,Jessica Karjala,2014,
Q64748097,Emma Kerr-Carpenter,2018,
Q106715501,Mallerie Stromswold,2020,
Q111957840,Mike Yakawich,2022,
Q106629879,Jimmy Patelis,2020,
Q64740176,Dennis Lenz,2016,
Q106795679,Terry Moore,2018,
Q64747668,Vince Ricci,2014,
Q64009352,Sue Vinton,2016,
Q106629994,Fiona Nave,2020,
Q36709841,Seth Berglee,2014,
Q106629992,Marty Malone,2020,
Q64748143,Laurie Bishop,2016,
Q110618075,Jim Hamilton,2016,
Q106703221,Ed Stafman,2020,
Q106879789,Alice Buckley,2020,
Q106629988,Jane Gillette,2020,
Q106786463,Kelly Kortum,2020,
Q61633231,Denise Hayman,2014,
Q36843679,Jedediah Hinkle,2020,
Q106629989,Caleb Hinkle,2020,
Q106808188,Jennifer Carlson,2020,
Q64748129,Julie Dooling,2018,
Q106808196,Kenneth Walsh,2020,
Q36855482,Tom Welch,2016,
Q6196021,Jim Keane,2016,
Q107354113,Derek J. Harvey,2018,
Q106636749,Marta Bertoglio,2020,
Q106637127,Donavon Hawk,2020,
Q107207723,Sara Novak,2020,
Q106636747,Gregory Frazer,2020,
Q64746880,Robert Farris-Olsen,2018,
Q61951078,Becky Beard,2016,
Q6779156,Mary Caferro,2018,
Q36998248,Moffie Funk,2014,
Q36997362,Kim Abbott,2016,
Q36996378,Mary Ann Dunwell,2014,
Q106644629,Michele Binkley,2020,
Q106096097,David Bedey,2018,
Q106638249,Ron Marshall,2020,
Q64748211,Sharon Greef,2018,
Q64930245,Katie Sullivan,2018,
Q64748167,Marilyn Marler,2018,
Q107570779,Connie Keogh,2018,
Q39079109,Mike Hopkins,2016,
Q6211951,Joe Read,2018,
Q105688494,Tom France,2020,
Q105677683,Danny Tenenbaum,2020,
Q106808164,Kathy Whitman,2020,
Q27049837,Brad Tschida,2014,
Q27063470,Willis Curdy,2014,
Q107323679,Mark Thane,2020,
Q60656217,Andrea Olsen,2014,
