item,itemLabel,startDate,endDate,psid
Q103822762,Scot Kerns,2020,,Q103822762-F9EE2971-F698-4A5F-B31B-6BD4EAB2A679
Q104854074,Joshua Kassmier,2018,,Q104854074-C7A2B5B9-BA1C-462A-AC87-E69608D9A04A
Q104872828,Braxton Mitchell,2021-01-04,,Q104872828-8fb255da-453f-baa2-b542-96757e7151b8
Q105636388,Brian Putnam,2020,,Q105636388-D1CC106F-5AF8-4B41-B5CB-2DBF0F55F5E6
Q105662089,Amy Regier,2021-01,,Q105662089-409e4a39-4a57-d517-297c-1b69c510f383
Q105662162,Linda Reksten,2020,,Q105662162-49DBA642-44CE-4E95-B3F0-D4FDB599F67B
Q105662221,Steven Galloway,2020,,Q105662221-DA00BE6D-BEB2-46A1-9371-861E431ECCAD
Q105675784,Paul Fielder,2020,,Q105675784-A8C49E23-FEB6-4C28-A778-62D567CCA928
Q105677683,Danny Tenenbaum,2020,,Q105677683-E19EED3D-7445-4592-827F-C749EAA3783C
Q105688494,Tom France,2020,,Q105688494-0A4B18F2-299E-4D1B-97EB-9425EC1B0142
Q105846409,Steve Gist,2020,,Q105846409-30BD7D14-B625-4CD7-8B3F-AAE9A166DF04
Q105882354,Ed Hill,2020,,Q105882354-73931332-F861-4223-ACE4-5F02C74201EE
Q105940056,Bob Phalen,2020,,Q105940056-915C1949-A781-4A48-8F65-4D3686DDF0F9
Q106096097,David Bedey,2018,,Q106096097-5F7E3749-213D-4D1D-8201-6F1C27E5E8E2
Q106122264,Jerry Schillinger,2020,,Q106122264-1B97C7D7-7B9E-44EF-AF20-97C805597F2D
Q106302645,Brandon Ler,2020,,Q106302645-AA9C53E4-F6D1-4AA5-949F-B0C3EF999F36
Q106629212,Katie Zolnikov,2020,,Q106629212-7564E2F9-83E6-4937-AA10-BE548084FED7
Q106629213,Kerri Seekins-Crowe,2020,,Q106629213-FC876414-72E5-48E0-AE2A-CF110BF0DDDF
Q106629217,Rynalea Whiteman Pena,2020,,Q106629217-A559C54E-9F69-4C99-A5F0-CBC511EE8A08
Q106629879,Jimmy Patelis,2020,,Q106629879-EAC7EB91-826B-4288-969B-1E5D6397F4BA
Q106629988,Jane Gillette,2020,,Q106629988-307E11C4-11AE-44E4-9A78-26E75CB1DDA1
Q106629989,Caleb Hinkle,2020,,Q106629989-FAC44B3D-7338-4E4A-AACD-FAF01F770A50
Q106629992,Marty Malone,2020,,Q106629992-2EE643A0-C07B-4AA2-9EE3-97AA0374FF9A
Q106629994,Fiona Nave,2020,,Q106629994-CA5C3B02-E632-44E0-94EF-7C7F8D4E28C9
Q106636747,Gregory Frazer,2020,,Q106636747-0C3641F9-52B8-42B0-810A-6F2B954B0CD4
Q106636749,Marta Bertoglio,2020,,Q106636749-F386EDD2-FD4C-45AE-A491-CB23B89E5608
Q106637127,Donavon Hawk,2020,,Q106637127-6D674FBB-D3BB-4189-AD29-E9EED4596F9A
Q106638249,Ron Marshall,2020,,Q106638249-D0F38E00-DE25-45A1-ABC8-EBFCE64CC1EF
Q106644629,Michele Binkley,2020,,Q106644629-74301F34-A34D-4454-8D93-C71E3F507537
Q106703221,Ed Stafman,2020,,Q106703221-CCDED589-F9CF-461D-8EAA-7F5E6C8BC48C
Q106715501,Mallerie Stromswold,2020,,Q106715501-F6F7DFEC-EC29-4F08-AB49-9DE5886D7839
Q106786463,Kelly Kortum,2020,,Q106786463-30663109-B528-4A9D-9749-9EF98313CB48
Q106795679,Terry Moore,2018,,Q106795679-C933DB06-D0E4-4136-B24C-91BE4BECC75D
Q106795680,Larry Brewster,2020,,Q106795680-109A8FA7-0320-40EA-B091-85CFDFD13588
Q106795706,Frank Fleming,2018,,Q106795706-337F1EA0-4A34-4081-BAB2-B79B0E750563
Q106808164,Kathy Whitman,2020,,Q106808164-C41A444C-8641-4F88-9A3E-03AD6088455A
Q106808188,Jennifer Carlson,2020,,Q106808188-D04BA398-8DC5-4452-B19A-A4C910FE5758
Q106808196,Kenneth Walsh,2020,,Q106808196-0F273D28-4F10-4E8C-BD34-42FB5E2D96BD
Q106879789,Alice Buckley,2020,,Q106879789-1B8BD69C-1CF8-48BE-9133-577F12C0C1D4
Q107175582,Tyson Running Wolf,2018,,Q107175582-E998183B-096E-459E-B679-3742E4007895
Q107207723,Sara Novak,2020,,Q107207723-BF57CA08-B6D4-4404-B05B-C9E0F9CF40B3
Q107323679,Mark Thane,2020,,Q107323679-A856FAD8-7EC1-4037-9CE2-C78FB562B936
Q107354113,Derek J. Harvey,2018,,Q107354113-E8A9473E-3F64-49D6-82EE-F12EE0B03769
Q107570779,Connie Keogh,2018,,Q107570779-B1BF655C-06E1-4E19-B83D-FA1DECA53BB9
Q110618075,Jim Hamilton,2016,,Q110618075-F2CC66D7-BF2C-49CA-9660-889CA7BCEA99
Q27049837,Brad Tschida,2015-01-05,,Q27049837-acd92f53-4790-445a-b005-59023b2b093c
Q27063470,Willis Curdy,2014,,Q27063470-B28EA294-6E66-4FE3-A3D4-842CFC9E9720
Q30041562,Dave Fern,2016,,Q30041562-A902F017-5ADA-4022-9AB8-74C6FABA303E
Q36709841,Seth Berglee,2014,,Q36709841-3222E889-55E9-4418-A1E2-D76D077D3A4F
Q36843679,Jedediah Hinkle,2020,,Q36843679-D51C214A-1082-48D8-9F94-34BC5B76C19A
Q36847838,Matt Regier,2016,,Q36847838-CB56AA6D-6138-4189-9D8F-15FAC23A8F12
Q36848836,Frank Garner,2014,,Q36848836-1804A4A2-F5CF-422F-B996-C6B5A9A1A543
Q36850017,Mark Noland,2014,,Q36850017-55F1F8FD-1FFC-43F2-8105-6528F7AAF5E3
