item,itemLabel,startDate,endDate
Q54065870,R. T. McNamar,1981-01-20,1985-10-07
Q1299336,Richard G. Darman,1985-10-07,1987-08-28
Q6713002,M. Peter McPherson,1987-10-15,1989-01-20
Q52072497,John E. Robson,1989-01-20,1992-12-30
Q3438646,Roger Altman,1993-01-20,1994-08-17
Q5488611,Frank N. Newman,1994-09-28,1995-03-05
Q317953,Lawrence Summers,1995-03-11,1999-07-02
Q7626497,Stuart E. Eizenstat,1999-07-16,2001-01-20
Q1246923,Kenneth W. Dam,2001-01-20,2004-07-13
Q1276376,Samuel Bodman,2004-08,2005-01-31
Q822657,Robert M. Kimmitt,2005-08-16,2009-01-20
Q1302611,Neal S. Wolin,2009-05-18,2013-08-31
Q6779847,Mary J. Miller,2013-08-31,2014-03-19
Q7422112,Sarah Bloom Raskin,2014-03-19,2017-01-20
Q28968005,Sigal Mandelker,2017-06-26,2018-12-12
Q51535967,Justin Muzinich,2018-12-12,2021-01-20
Q96101326,Wally Adeyemo,2021-03-26,
