item,itemLabel,startDate,endDate,psid
Q101229393,Kristen Juras,2021-01-04,,Q101229393-95D8A8DE-C801-480D-BE34-AEF0A1B91502
Q1189686,Denny Rehberg,1991-01-20,1997-01-06,Q1189686-A4C4E524-010A-4D93-BAB6-8DDB4C3051BF
Q1508383,George Turman,1981,1988,Q1508383-34940A9E-7E8F-41AC-ACB4-DE57DB8C5E4E
Q16318401,Archibald E. Spriggs,1897,1901,Q16318401-90979463-484D-4D4C-B76F-B1D474E40259
Q16321116,W. S. McCormack,1925,1929,Q16321116-149393E1-7705-47CB-B6EC-B1E7F269683B
Q16321165,William R. Allen,1909,1913,Q16321165-D2DB3616-A462-41B8-8202-3A3486FC01AA
Q16333814,Hugh R. Adair,1937,1941,Q16333814-43EF9E2E-CF3E-40A9-9EFA-C773CC0FC6CD
Q16335079,Bill Christiansen,1973,1977,Q16335079-0C29412C-5400-4F1F-8921-F33246402A4B
Q16335083,Gordon McOmber,1988,1989,Q16335083-9A521D45-CF35-4EDB-8952-25B187AA8BEB
Q16335091,Ted James,1965,1969,Q16335091-769A2BD3-3B61-406B-8149-6057AADC191F
Q16335107,Ernest T. Eaton,1941,1949,Q16335107-1E4ADF26-5A09-418D-A4AC-B7B42931D757
Q16335107,Ernest T. Eaton,1934,1935,Q16335107-96CDFDF3-84EA-4C86-9254-5ABB6248C7E1
Q16335115,Frank A. Hazelbaker,1929,1933,Q16335115-95C0E2BE-E617-4CF5-A06D-41EBAE44065C
Q22019458,"Nelson Story, Jr.",1921,1925,Q22019458-9C54581D-1206-463D-B0CF-E2285C8EF32A
Q3181085,John Bohlinger,2005,2013,Q3181085-79D22626-BE11-47AF-A4C5-4C1076DFD449
Q368229,John E. Rickards,1889,1893,Q368229-6BE915B9-BF1F-44B4-8360-E1C5C31B5B18
Q449719,Judy Martz,1997-01-06,2001-01-01,Q449719-198B68D7-987A-4DDA-8DD6-2385C3546CE9
Q4718517,Alexander Campbell Botkin,1893,1897,Q4718517-C1B641DA-CF8B-499F-9623-386230B63394
Q4731741,Allen Kolstad,1989,1991,Q4731741-3E28B52E-D0EF-440F-8C31-1738E6239ADA
Q4762511,Angela McLean,2014,2016,Q4762511-254EB5D6-53CA-4295-8EAA-62B5CFE80D35
Q5486743,Frank G. Higgins,1901,1905,Q5486743-FC8363E5-5154-4FA6-BCC3-CFC7AEB3BBE6
Q6262874,John Walsh,2013,2014,Q6262874-B1F76798-3CF9-44E0-8713-494720F43829
Q6372129,Karl Ohs,2001,2005,Q6372129-51D80F8E-25D4-45A3-88A7-A5B4E0A8B007
Q647391,Frank Henry Cooney,1933,,Q647391-3250AB4F-B41A-484B-A58C-1C7CE8E1658C
Q661635,Tim M. Babcock,1961,1962,Q661635-39B0B3F0-A614-46B8-A3D5-9F347A67EEF4
Q6846400,Mike Cooney,2016-01-04,2021-01-04,Q6846400-0924FA81-BDF1-43B6-9F52-99F121720774
Q7946050,W. W. McDowell,1913,1921,Q7946050-51D2475A-2DEF-4101-B893-D948467ECCC3
Q817493,Benjamin F. White,1908,1909,Q817493-A2D4CE02-1A00-40D0-9DE4-1C4183BCC6C3
Q880356,Ted Schwinden,1977-01-03,1981-01-05,Q880356-2277BD48-FBF8-4645-A2EC-4A1B01C2B009
Q880589,Thomas Lee Judge,1969,1973,Q880589-3EE09BCD-FC31-43D3-AC3B-81E72D84876D
Q881583,Edwin L. Norris,1905,1908,Q881583-A7626DD0-941A-4D5E-9BA8-AF039D871540
Q882161,Elmer Holt,1935,,Q882161-08D00BD6-22AB-4D41-88F5-12495D6A4821
